stu_id,name,semester_id,avg_grade,attendance_percentage,assessment_count,avg_score,engagement_ratio,consistency_diff,assessment_level,risk_score,score_improvement,at_risk
56,Roberto Phillips,3,98.0,100,3,92.67,25.0,5.329999999999998,0,0.0,-5.329999999999998,0
57,Nancy Edwards,1,93.0,62,3,77.33,15.5,15.670000000000002,0,5.0,-15.670000000000002,0
57,Nancy Edwards,1,85.0,69,3,86.33,17.25,1.3299999999999983,0,6.0,1.3299999999999983,0
57,Nancy Edwards,2,36.0,33,3,39.0,8.25,3.0,0,91.0,3.0,1
57,Nancy Edwards,2,80.0,70,3,67.0,17.5,13.0,0,10.0,-13.0,0
57,Nancy Edwards,2,65.0,82,3,78.0,20.5,13.0,0,13.0,13.0,0
57,Nancy Edwards,3,44.0,33,3,38.67,8.25,5.329999999999998,0,83.0,-5.329999999999998,1
57,Nancy Edwards,3,96.0,92,3,78.0,23.0,18.0,0,0.0,-18.0,0
57,Nancy Edwards,3,67.0,95,3,77.67,23.75,10.670000000000002,0,0.0,10.670000000000002,0
57,Nancy Edwards,3,91.0,99,3,69.0,24.75,22.0,0,0.0,-22.0,0
58,Brittany Jackson,1,31.0,49,3,42.0,12.25,11.0,0,80.0,11.0,1
58,Brittany Jackson,1,32.0,51,3,35.33,12.75,3.3299999999999983,0,77.0,3.3299999999999983,1
58,Brittany Jackson,2,42.0,30,3,42.0,7.5,0.0,0,88.0,0.0,1
58,Brittany Jackson,2,82.0,81,3,73.33,20.25,8.670000000000002,0,0.0,-8.670000000000002,0
58,Brittany Jackson,2,100.0,94,3,83.33,23.5,16.67,0,0.0,-16.67,0
58,Brittany Jackson,3,72.0,87,3,77.33,21.75,5.329999999999998,0,1.0,5.329999999999998,0
58,Brittany Jackson,3,69.0,91,3,83.0,22.75,14.0,0,0.0,14.0,0
58,Brittany Jackson,3,57.0,99,3,80.0,24.75,23.0,0,4.0,23.0,1
58,Brittany Jackson,3,73.0,100,3,70.67,25.0,2.3299999999999983,0,0.0,-2.3299999999999983,0
59,Ann King,1,62.0,84,3,78.33,21.0,16.33,0,14.0,16.33,0
59,Ann King,1,95.0,85,3,78.0,21.25,17.0,0,0.0,-17.0,0
59,Ann King,1,94.0,96,3,82.33,24.0,11.670000000000002,0,0.0,-11.670000000000002,0
59,Ann King,2,38.0,30,3,44.0,7.5,6.0,0,92.0,6.0,1
59,Ann King,2,71.0,73,3,86.0,18.25,15.0,0,16.0,15.0,0
59,Ann King,2,80.0,78,3,90.33,19.5,10.329999999999998,0,2.0,10.329999999999998,0
59,Ann King,3,57.0,77,3,76.67,19.25,19.67,0,26.0,19.67,1
59,Ann King,3,86.0,82,3,62.67,20.5,23.33,0,0.0,-23.33,0
59,Ann King,3,77.0,93,3,57.33,23.25,19.67,0,0.0,-19.67,0
60,Jacob Cross,1,55.0,65,3,94.0,16.25,39.0,0,40.0,39.0,1
60,Jacob Cross,1,66.0,67,3,69.33,16.75,3.3299999999999983,0,27.0,3.3299999999999983,0
60,Jacob Cross,1,68.0,75,3,75.67,18.75,7.670000000000002,0,17.0,7.670000000000002,0
60,Jacob Cross,1,98.0,87,3,75.67,21.75,22.33,0,0.0,-22.33,0
60,Jacob Cross,1,99.0,95,3,77.0,23.75,22.0,0,0.0,-22.0,0
60,Jacob Cross,2,89.0,62,3,57.33,15.5,31.67,0,9.0,-31.67,0
60,Jacob Cross,2,65.0,82,3,86.33,20.5,21.33,0,13.0,21.33,0
60,Jacob Cross,2,57.0,85,3,85.33,21.25,28.33,0,18.0,28.33,1
60,Jacob Cross,3,60.0,66,3,77.67,16.5,17.67,0,34.0,17.67,0
60,Jacob Cross,3,34.0,67,3,40.33,16.75,6.329999999999998,0,59.0,6.329999999999998,1
60,Jacob Cross,3,89.0,71,3,82.0,17.75,7.0,0,0.0,-7.0,0
60,Jacob Cross,3,100.0,76,3,82.67,19.0,17.33,0,0.0,-17.33,0
60,Jacob Cross,3,84.0,95,3,73.0,23.75,11.0,0,0.0,-11.0,0
61,Mark Livingston,1,46.0,72,3,34.0,18.0,12.0,0,42.0,-12.0,1
61,Mark Livingston,1,70.0,73,3,84.0,18.25,14.0,0,17.0,14.0,0
61,Mark Livingston,1,77.0,78,3,72.67,19.5,4.329999999999998,0,5.0,-4.329999999999998,0
61,Mark Livingston,2,73.0,61,3,77.67,15.25,4.670000000000002,0,26.0,4.670000000000002,0
61,Mark Livingston,2,81.0,67,3,86.67,16.75,5.670000000000002,0,12.0,5.670000000000002,0
61,Mark Livingston,2,32.0,72,3,41.0,18.0,9.0,0,56.0,9.0,1
61,Mark Livingston,2,80.0,99,3,68.0,24.75,12.0,0,0.0,-12.0,0
61,Mark Livingston,3,31.0,50,3,41.33,12.5,10.329999999999998,0,79.0,10.329999999999998,1
61,Mark Livingston,3,84.0,69,3,79.0,17.25,5.0,0,7.0,-5.0,0
61,Mark Livingston,3,56.0,77,3,85.0,19.25,29.0,0,27.0,29.0,1
62,Anna Wilson,1,92.0,60,3,70.0,15.0,22.0,0,8.0,-22.0,0
62,Anna Wilson,1,96.0,64,3,71.67,16.0,24.33,0,0.0,-24.33,0
62,Anna Wilson,1,80.0,88,3,86.0,22.0,6.0,0,0.0,6.0,0
62,Anna Wilson,2,35.0,66,3,37.33,16.5,2.3299999999999983,0,59.0,2.3299999999999983,1
62,Anna Wilson,2,81.0,85,3,67.67,21.25,13.329999999999998,0,0.0,-13.329999999999998,0
62,Anna Wilson,2,51.0,94,3,62.67,23.5,11.670000000000002,0,15.0,11.670000000000002,1
62,Anna Wilson,2,91.0,99,3,75.33,24.75,15.670000000000002,0,0.0,-15.670000000000002,0
62,Anna Wilson,3,70.0,60,3,73.0,15.0,3.0,0,30.0,3.0,0
62,Anna Wilson,3,51.0,63,3,52.0,15.75,1.0,0,46.0,1.0,1
62,Anna Wilson,3,56.0,68,3,69.33,17.0,13.329999999999998,0,36.0,13.329999999999998,1
62,Anna Wilson,3,57.0,69,3,72.0,17.25,15.0,0,34.0,15.0,1
63,Deborah Harris,1,59.0,61,3,84.0,15.25,25.0,0,40.0,25.0,1
63,Deborah Harris,1,42.0,64,3,35.33,16.0,6.670000000000002,0,54.0,-6.670000000000002,1
63,Deborah Harris,1,67.0,100,3,80.0,25.0,13.0,0,0.0,13.0,0
63,Deborah Harris,2,43.0,38,3,37.67,9.5,5.329999999999998,0,79.0,-5.329999999999998,1
63,Deborah Harris,2,87.0,69,3,73.0,17.25,14.0,0,4.0,-14.0,0
63,Deborah Harris,2,58.0,75,3,69.67,18.75,11.670000000000002,0,27.0,11.670000000000002,1
63,Deborah Harris,3,66.5,65,6,75.33,9.285714285714286,8.829999999999998,1,28.5,8.829999999999998,0
63,Deborah Harris,3,78.0,77,3,75.67,19.25,2.3299999999999983,0,5.0,-2.3299999999999983,0
63,Deborah Harris,3,65.0,86,3,63.33,21.5,1.6700000000000017,0,9.0,-1.6700000000000017,0
63,Deborah Harris,3,60.0,93,3,67.33,23.25,7.329999999999998,0,7.0,7.329999999999998,0
64,Andrew Williams,1,52.0,83,3,82.67,20.75,30.67,0,25.0,30.67,1
64,Andrew Williams,1,96.0,92,3,79.67,23.0,16.33,0,0.0,-16.33,0
64,Andrew Williams,1,56.0,95,3,72.67,23.75,16.67,0,9.0,16.67,1
64,Andrew Williams,1,57.0,100,3,62.67,25.0,5.670000000000002,0,3.0,5.670000000000002,1
64,Andrew Williams,2,65.0,63,3,75.67,15.75,10.670000000000002,0,32.0,10.670000000000002,0
64,Andrew Williams,2,92.0,75,3,63.33,18.75,28.67,0,0.0,-28.67,0
64,Andrew Williams,3,34.0,36,3,35.67,9.0,1.6700000000000017,0,90.0,1.6700000000000017,1
64,Andrew Williams,3,66.0,90,3,70.67,22.5,4.670000000000002,0,4.0,4.670000000000002,0
64,Andrew Williams,3,68.0,98,3,89.0,24.5,21.0,0,0.0,21.0,0
65,Joshua Johnson,1,75.0,63,3,78.33,15.75,3.3299999999999983,0,22.0,3.3299999999999983,0
65,Joshua Johnson,1,58.0,92,3,76.0,23.0,18.0,0,10.0,18.0,1
65,Joshua Johnson,1,94.0,98,3,61.67,24.5,32.33,0,0.0,-32.33,0
65,Joshua Johnson,2,34.0,58,3,47.67,14.5,13.670000000000002,0,68.0,13.670000000000002,1
65,Joshua Johnson,2,74.0,68,3,81.67,17.0,7.670000000000002,0,18.0,7.670000000000002,0
65,Joshua Johnson,2,70.0,87,3,76.67,21.75,6.670000000000002,0,3.0,6.670000000000002,0
65,Joshua Johnson,2,87.0,93,3,81.0,23.25,6.0,0,0.0,-6.0,0
65,Joshua Johnson,2,77.0,99,3,66.33,24.75,10.670000000000002,0,0.0,-10.670000000000002,0
65,Joshua Johnson,3,76.0,65,3,61.0,16.25,15.0,0,19.0,-15.0,0
65,Joshua Johnson,3,58.0,79,3,86.0,19.75,28.0,0,23.0,28.0,1
65,Joshua Johnson,3,59.0,84,3,60.67,21.0,1.6700000000000017,0,17.0,1.6700000000000017,1
66,Amanda Bailey,1,56.0,65,3,65.67,16.25,9.670000000000002,0,39.0,9.670000000000002,1
66,Amanda Bailey,1,65.0,77,3,77.33,19.25,12.329999999999998,0,18.0,12.329999999999998,0
66,Amanda Bailey,1,68.5,97,6,73.67,13.857142857142858,5.170000000000002,1,0.0,5.170000000000002,0
66,Amanda Bailey,2,56.0,64,3,85.0,16.0,29.0,0,40.0,29.0,1
66,Amanda Bailey,2,85.0,68,3,86.0,17.0,1.0,0,7.0,1.0,0
66,Amanda Bailey,2,76.0,87,3,90.33,21.75,14.329999999999998,0,0.0,14.329999999999998,0
66,Amanda Bailey,2,56.0,99,3,62.67,24.75,6.670000000000002,0,5.0,6.670000000000002,1
66,Amanda Bailey,3,69.0,67,3,81.0,16.75,12.0,0,24.0,12.0,0
66,Amanda Bailey,3,86.0,81,3,85.67,20.25,0.3299999999999983,0,0.0,-0.3299999999999983,0
66,Amanda Bailey,3,77.0,82,3,64.33,20.5,12.670000000000002,0,1.0,-12.670000000000002,0
66,Amanda Bailey,3,90.0,95,3,88.33,23.75,1.6700000000000017,0,0.0,-1.6700000000000017,0
67,Victoria Thompson,1,87.0,66,3,67.33,16.5,19.67,0,7.0,-19.67,0
67,Victoria Thompson,1,57.0,73,3,73.67,18.25,16.67,0,30.0,16.67,1
67,Victoria Thompson,1,91.0,84,3,80.67,21.0,10.329999999999998,0,0.0,-10.329999999999998,0
67,Victoria Thompson,1,75.0,97,3,84.67,24.25,9.670000000000002,0,0.0,9.670000000000002,0
67,Victoria Thompson,2,41.0,55,3,38.67,13.75,2.3299999999999983,0,64.0,-2.3299999999999983,1
67,Victoria Thompson,2,84.0,66,3,70.0,16.5,14.0,0,10.0,-14.0,0
67,Victoria Thompson,2,62.0,71,3,70.0,17.75,8.0,0,27.0,8.0,0
67,Victoria Thompson,3,41.0,52,3,39.67,13.0,1.3299999999999983,0,67.0,-1.3299999999999983,1
67,Victoria Thompson,3,100.0,65,3,84.33,16.25,15.670000000000002,0,0.0,-15.670000000000002,0
67,Victoria Thompson,3,72.0,73,3,91.33,18.25,19.33,0,15.0,19.33,0
68,Melissa Garrison,1,95.0,62,3,64.33,15.5,30.67,0,3.0,-30.67,0
68,Melissa Garrison,1,39.0,63,3,41.67,15.75,2.6700000000000017,0,58.0,2.6700000000000017,1
68,Melissa Garrison,1,53.0,75,3,82.0,18.75,29.0,0,32.0,29.0,1
68,Melissa Garrison,1,56.0,88,3,77.33,22.0,21.33,0,16.0,21.33,1
68,Melissa Garrison,2,86.0,74,3,69.0,18.5,17.0,0,0.0,-17.0,0
68,Melissa Garrison,2,56.0,76,3,73.0,19.0,17.0,0,28.0,17.0,1
68,Melissa Garrison,2,50.0,85,3,68.67,21.25,18.67,0,25.0,18.67,1
68,Melissa Garrison,2,78.0,99,3,70.33,24.75,7.670000000000002,0,0.0,-7.670000000000002,0
68,Melissa Garrison,3,42.0,50,3,38.67,12.5,3.3299999999999983,0,68.0,-3.3299999999999983,1
68,Melissa Garrison,3,81.0,62,3,70.0,15.5,11.0,0,17.0,-11.0,0
68,Melissa Garrison,3,59.0,67,3,81.67,16.75,22.67,0,34.0,22.67,1
69,Patricia Hawkins,1,76.0,68,3,81.67,17.0,5.670000000000002,0,16.0,5.670000000000002,0
69,Patricia Hawkins,1,59.0,70,3,84.0,17.5,25.0,0,31.0,25.0,1
69,Patricia Hawkins,1,76.0,73,3,71.67,18.25,4.329999999999998,0,11.0,-4.329999999999998,0
69,Patricia Hawkins,1,54.0,81,3,85.33,20.25,31.33,0,25.0,31.33,1
69,Patricia Hawkins,2,55.0,69,3,82.67,17.25,27.67,0,36.0,27.67,1
69,Patricia Hawkins,2,65.0,77,3,74.0,19.25,9.0,0,18.0,9.0,0
69,Patricia Hawkins,2,93.0,86,3,81.67,21.5,11.329999999999998,0,0.0,-11.329999999999998,0
69,Patricia Hawkins,2,79.0,90,3,80.67,22.5,1.6700000000000017,0,0.0,1.6700000000000017,0
69,Patricia Hawkins,3,47.0,51,3,40.67,12.75,6.329999999999998,0,62.0,-6.329999999999998,1
69,Patricia Hawkins,3,63.0,65,3,83.67,16.25,20.67,0,32.0,20.67,0
69,Patricia Hawkins,3,95.0,69,3,70.67,17.25,24.33,0,0.0,-24.33,0
69,Patricia Hawkins,3,58.5,87,6,70.5,12.428571428571429,12.0,1,14.5,12.0,1
70,Joshua Bullock,1,62.0,76,3,82.0,19.0,20.0,0,22.0,20.0,0
70,Joshua Bullock,1,67.0,85,3,70.67,21.25,3.6700000000000017,0,8.0,3.6700000000000017,0
70,Joshua Bullock,1,55.0,95,3,76.67,23.75,21.67,0,10.0,21.67,1
70,Joshua Bullock,2,62.0,60,3,85.0,15.0,23.0,0,38.0,23.0,0
70,Joshua Bullock,2,61.0,66,3,80.33,16.5,19.33,0,33.0,19.33,0
70,Joshua Bullock,3,97.0,66,3,75.0,16.5,22.0,0,0.0,-22.0,0
70,Joshua Bullock,3,72.0,80,6,74.67,11.428571428571429,2.6700000000000017,1,8.0,2.6700000000000017,0
71,Lucas Franklin,1,90.0,65,3,72.33,16.25,17.67,0,5.0,-17.67,0
71,Lucas Franklin,1,86.0,72,3,70.33,18.0,15.670000000000002,0,2.0,-15.670000000000002,0
71,Lucas Franklin,1,51.0,78,3,69.0,19.5,18.0,0,31.0,18.0,1
71,Lucas Franklin,1,80.0,85,3,88.33,21.25,8.329999999999998,0,0.0,8.329999999999998,0
71,Lucas Franklin,1,64.0,98,3,60.33,24.5,3.6700000000000017,0,0.0,-3.6700000000000017,0
71,Lucas Franklin,2,87.0,61,3,61.67,15.25,25.33,0,12.0,-25.33,0
71,Lucas Franklin,2,51.0,78,3,79.67,19.5,28.67,0,31.0,28.67,1
71,Lucas Franklin,2,80.0,86,3,77.0,21.5,3.0,0,0.0,-3.0,0
71,Lucas Franklin,2,89.0,99,3,79.67,24.75,9.329999999999998,0,0.0,-9.329999999999998,0
71,Lucas Franklin,3,73.0,61,3,76.67,15.25,3.6700000000000017,0,26.0,3.6700000000000017,0
71,Lucas Franklin,3,78.0,78,3,81.67,19.5,3.6700000000000017,0,4.0,3.6700000000000017,0
71,Lucas Franklin,3,98.0,79,3,66.33,19.75,31.67,0,0.0,-31.67,0
72,Amanda Nixon,1,67.0,69,3,78.33,17.25,11.329999999999998,0,24.0,11.329999999999998,0
72,Amanda Nixon,1,81.5,74,6,68.33,10.571428571428571,13.170000000000002,1,4.5,-13.170000000000002,0
72,Amanda Nixon,1,58.0,76,3,76.33,19.0,18.33,0,26.0,18.33,1
72,Amanda Nixon,2,49.0,37,3,42.33,9.25,6.670000000000002,0,74.0,-6.670000000000002,1
72,Amanda Nixon,2,44.0,46,3,36.67,11.5,7.329999999999998,0,70.0,-7.329999999999998,1
72,Amanda Nixon,2,44.0,70,3,39.67,17.5,4.329999999999998,0,46.0,-4.329999999999998,1
72,Amanda Nixon,2,56.0,96,3,82.33,24.0,26.33,0,8.0,26.33,1
72,Amanda Nixon,3,42.0,50,3,44.67,12.5,2.6700000000000017,0,68.0,2.6700000000000017,1
72,Amanda Nixon,3,42.0,58,3,45.0,14.5,3.0,0,60.0,3.0,1
72,Amanda Nixon,3,73.0,65,3,79.67,16.25,6.670000000000002,0,22.0,6.670000000000002,0
72,Amanda Nixon,3,87.0,68,3,76.0,17.0,11.0,0,5.0,-11.0,0
72,Amanda Nixon,3,50.0,89,3,87.33,22.25,37.33,0,21.0,37.33,1
73,Diana Taylor,1,94.0,60,3,70.0,15.0,24.0,0,6.0,-24.0,0
73,Diana Taylor,1,50.0,74,3,76.67,18.5,26.67,0,36.0,26.67,1
73,Diana Taylor,1,57.0,75,3,62.67,18.75,5.670000000000002,0,28.0,5.670000000000002,1
73,Diana Taylor,2,41.0,50,3,41.33,12.5,0.3299999999999983,0,69.0,0.3299999999999983,1
73,Diana Taylor,2,87.0,61,3,85.0,15.25,2.0,0,12.0,-2.0,0
73,Diana Taylor,2,72.0,81,3,75.67,20.25,3.6700000000000017,0,7.0,3.6700000000000017,0
73,Diana Taylor,3,46.0,71,3,38.67,17.75,7.329999999999998,0,43.0,-7.329999999999998,1
73,Diana Taylor,3,64.0,79,3,67.67,19.75,3.6700000000000017,0,17.0,3.6700000000000017,0
73,Diana Taylor,3,74.0,83,3,90.0,20.75,16.0,0,3.0,16.0,0
73,Diana Taylor,3,83.5,93,6,78.5,13.285714285714286,5.0,1,0.0,-5.0,0
74,Karen Taylor,1,57.0,68,3,70.0,17.0,13.0,0,35.0,13.0,1
74,Karen Taylor,1,86.0,74,3,75.33,18.5,10.670000000000002,0,0.0,-10.670000000000002,0
74,Karen Taylor,1,65.0,80,3,69.33,20.0,4.329999999999998,0,15.0,4.329999999999998,0
74,Karen Taylor,2,94.0,67,3,75.0,16.75,19.0,0,0.0,-19.0,0
74,Karen Taylor,2,71.0,78,3,66.33,19.5,4.670000000000002,0,11.0,-4.670000000000002,0
74,Karen Taylor,2,90.0,80,3,67.0,20.0,23.0,0,0.0,-23.0,0
74,Karen Taylor,2,71.0,81,3,75.67,20.25,4.670000000000002,0,8.0,4.670000000000002,0
74,Karen Taylor,2,95.0,94,3,77.33,23.5,17.67,0,0.0,-17.67,0
74,Karen Taylor,3,61.0,61,3,76.67,15.25,15.670000000000002,0,38.0,15.670000000000002,0
74,Karen Taylor,3,73.0,66,3,79.0,16.5,6.0,0,21.0,6.0,0
75,Joseph Hudson,1,36.0,32,3,35.33,8.0,0.6700000000000017,0,92.0,-0.6700000000000017,1
75,Joseph Hudson,1,54.0,74,3,87.33,18.5,33.33,0,32.0,33.33,1
75,Joseph Hudson,1,71.0,80,3,73.67,20.0,2.6700000000000017,0,9.0,2.6700000000000017,0
75,Joseph Hudson,1,57.0,89,3,87.0,22.25,30.0,0,14.0,30.0,1
75,Joseph Hudson,2,48.0,57,3,41.0,14.25,7.0,0,55.0,-7.0,1
75,Joseph Hudson,2,88.0,71,3,76.0,17.75,12.0,0,1.0,-12.0,0
75,Joseph Hudson,2,75.0,77,3,75.67,19.25,0.6700000000000017,0,8.0,0.6700000000000017,0
75,Joseph Hudson,2,100.0,94,3,75.67,23.5,24.33,0,0.0,-24.33,0
75,Joseph Hudson,3,60.5,85,6,82.0,12.142857142857142,21.5,1,14.5,21.5,0
75,Joseph Hudson,3,68.0,98,3,70.67,24.5,2.6700000000000017,0,0.0,2.6700000000000017,0
76,Kimberly Reynolds,1,90.0,66,3,77.0,16.5,13.0,0,4.0,-13.0,0
76,Kimberly Reynolds,1,36.0,72,3,36.67,18.0,0.6700000000000017,0,52.0,0.6700000000000017,1
76,Kimberly Reynolds,2,32.0,30,3,43.0,7.5,11.0,0,98.0,11.0,1
76,Kimberly Reynolds,2,50.0,71,3,61.0,17.75,11.0,0,39.0,11.0,1
76,Kimberly Reynolds,2,77.0,72,3,99.33,18.0,22.33,0,11.0,22.33,0
76,Kimberly Reynolds,2,67.0,86,3,75.67,21.5,8.670000000000002,0,7.0,8.670000000000002,0
76,Kimberly Reynolds,2,85.0,95,3,80.67,23.75,4.329999999999998,0,0.0,-4.329999999999998,0
76,Kimberly Reynolds,3,31.0,30,3,38.67,7.5,7.670000000000002,0,99.0,7.670000000000002,1
76,Kimberly Reynolds,3,58.0,66,3,74.0,16.5,16.0,0,36.0,16.0,1
77,Amanda Reynolds,1,38.0,44,3,48.67,11.0,10.670000000000002,0,78.0,10.670000000000002,1
77,Amanda Reynolds,1,85.0,86,3,61.67,21.5,23.33,0,0.0,-23.33,0
77,Amanda Reynolds,2,92.0,68,3,80.67,17.0,11.329999999999998,0,0.0,-11.329999999999998,0
77,Amanda Reynolds,2,58.0,84,3,72.0,21.0,14.0,0,18.0,14.0,1
77,Amanda Reynolds,2,62.0,92,3,75.0,23.0,13.0,0,6.0,13.0,0
77,Amanda Reynolds,2,100.0,99,3,81.33,24.75,18.67,0,0.0,-18.67,0
77,Amanda Reynolds,3,83.0,73,3,73.67,18.25,9.329999999999998,0,4.0,-9.329999999999998,0
77,Amanda Reynolds,3,77.0,74,3,80.33,18.5,3.3299999999999983,0,9.0,3.3299999999999983,0
77,Amanda Reynolds,3,80.0,83,3,57.33,20.75,22.67,0,0.0,-22.67,0
78,Billy Vazquez,1,94.0,61,3,66.33,15.25,27.67,0,5.0,-27.67,0
78,Billy Vazquez,1,75.0,89,3,68.33,22.25,6.670000000000002,0,0.0,-6.670000000000002,0
78,Billy Vazquez,2,90.0,63,3,76.0,15.75,14.0,0,7.0,-14.0,0
78,Billy Vazquez,2,69.0,70,3,70.67,17.5,1.6700000000000017,0,21.0,1.6700000000000017,0
78,Billy Vazquez,2,68.0,96,3,80.67,24.0,12.670000000000002,0,0.0,12.670000000000002,0
78,Billy Vazquez,3,97.0,60,3,81.0,15.0,16.0,0,3.0,-16.0,0
78,Billy Vazquez,3,93.0,82,3,79.0,20.5,14.0,0,0.0,-14.0,0
78,Billy Vazquez,3,95.0,100,3,74.33,25.0,20.67,0,0.0,-20.67,0
79,Dawn Arnold,1,95.0,64,3,71.33,16.0,23.67,0,1.0,-23.67,0
79,Dawn Arnold,1,100.0,65,3,59.67,16.25,40.33,0,0.0,-40.33,0
79,Dawn Arnold,1,44.0,70,3,40.0,17.5,4.0,0,46.0,-4.0,1
79,Dawn Arnold,1,88.0,81,3,67.0,20.25,21.0,0,0.0,-21.0,0
79,Dawn Arnold,1,82.0,91,3,76.67,22.75,5.329999999999998,0,0.0,-5.329999999999998,0
79,Dawn Arnold,2,52.0,71,3,68.0,17.75,16.0,0,37.0,16.0,1
79,Dawn Arnold,2,70.0,87,6,75.17,12.428571428571429,5.170000000000002,1,3.0,5.170000000000002,0
79,Dawn Arnold,2,66.0,91,3,76.33,22.75,10.329999999999998,0,3.0,10.329999999999998,0
79,Dawn Arnold,3,58.0,61,3,80.67,15.25,22.67,0,41.0,22.67,1
79,Dawn Arnold,3,63.0,62,3,67.67,15.5,4.670000000000002,0,35.0,4.670000000000002,0
79,Dawn Arnold,3,54.0,79,3,81.0,19.75,27.0,0,27.0,27.0,1
79,Dawn Arnold,3,76.0,86,3,69.33,21.5,6.670000000000002,0,0.0,-6.670000000000002,0
80,Mike Smith,1,49.0,38,3,39.0,9.5,10.0,0,73.0,-10.0,1
80,Mike Smith,1,43.0,44,3,40.0,11.0,3.0,0,73.0,-3.0,1
80,Mike Smith,1,41.0,62,3,39.67,15.5,1.3299999999999983,0,57.0,-1.3299999999999983,1
80,Mike Smith,1,72.0,68,3,65.33,17.0,6.670000000000002,0,20.0,-6.670000000000002,0
80,Mike Smith,1,80.0,70,3,77.33,17.5,2.6700000000000017,0,10.0,-2.6700000000000017,0
80,Mike Smith,2,68.0,68,3,78.33,17.0,10.329999999999998,0,24.0,10.329999999999998,0
80,Mike Smith,2,93.0,73,3,81.67,18.25,11.329999999999998,0,0.0,-11.329999999999998,0
80,Mike Smith,2,92.0,78,3,82.67,19.5,9.329999999999998,0,0.0,-9.329999999999998,0
80,Mike Smith,2,86.0,100,3,81.67,25.0,4.329999999999998,0,0.0,-4.329999999999998,0
80,Mike Smith,3,65.0,64,3,80.33,16.0,15.329999999999998,0,31.0,15.329999999999998,0
80,Mike Smith,3,65.0,80,3,91.0,20.0,26.0,0,15.0,26.0,0
80,Mike Smith,3,53.0,91,3,88.33,22.75,35.33,0,16.0,35.33,1
81,Allen Moore,1,59.0,62,3,67.33,15.5,8.329999999999998,0,39.0,8.329999999999998,1
81,Allen Moore,1,56.0,63,3,80.33,15.75,24.33,0,41.0,24.33,1
81,Allen Moore,1,82.0,87,3,73.0,21.75,9.0,0,0.0,-9.0,0
81,Allen Moore,1,94.0,98,3,85.33,24.5,8.670000000000002,0,0.0,-8.670000000000002,0
81,Allen Moore,2,31.0,60,3,43.0,15.0,12.0,0,69.0,12.0,1
81,Allen Moore,2,97.0,73,3,74.33,18.25,22.67,0,0.0,-22.67,0
81,Allen Moore,2,66.0,75,3,68.67,18.75,2.6700000000000017,0,19.0,2.6700000000000017,0
81,Allen Moore,2,54.0,95,3,78.0,23.75,24.0,0,11.0,24.0,1
81,Allen Moore,3,88.0,62,3,81.67,15.5,6.329999999999998,0,10.0,-6.329999999999998,0
81,Allen Moore,3,96.0,90,3,77.33,22.5,18.67,0,0.0,-18.67,0
81,Allen Moore,3,67.0,98,3,83.67,24.5,16.67,0,0.0,16.67,0
82,Shawn Garcia,1,32.0,55,3,35.33,13.75,3.3299999999999983,0,73.0,3.3299999999999983,1
82,Shawn Garcia,1,90.0,72,3,76.67,18.0,13.329999999999998,0,0.0,-13.329999999999998,0
82,Shawn Garcia,1,74.0,84,3,78.67,21.0,4.670000000000002,0,2.0,4.670000000000002,0
82,Shawn Garcia,2,42.0,46,3,38.67,11.5,3.3299999999999983,0,72.0,-3.3299999999999983,1
82,Shawn Garcia,2,54.0,63,3,64.0,15.75,10.0,0,43.0,10.0,1
82,Shawn Garcia,2,50.0,87,3,83.67,21.75,33.67,0,23.0,33.67,1
82,Shawn Garcia,2,59.0,96,3,57.67,24.0,1.3299999999999983,0,5.0,-1.3299999999999983,1
82,Shawn Garcia,3,49.0,33,3,47.0,8.25,2.0,0,78.0,-2.0,1
82,Shawn Garcia,3,75.0,61,3,71.67,15.25,3.3299999999999983,0,24.0,-3.3299999999999983,0
82,Shawn Garcia,3,65.0,68,3,77.0,17.0,12.0,0,27.0,12.0,0
82,Shawn Garcia,3,51.0,73,3,82.33,18.25,31.33,0,36.0,31.33,1
83,Mario Martin,1,72.0,62,3,74.33,15.5,2.3299999999999983,0,26.0,2.3299999999999983,0
83,Mario Martin,1,89.0,66,3,80.33,16.5,8.670000000000002,0,5.0,-8.670000000000002,0
83,Mario Martin,1,100.0,70,3,92.67,17.5,7.329999999999998,0,0.0,-7.329999999999998,0
83,Mario Martin,1,61.0,91,3,81.67,22.75,20.67,0,8.0,20.67,0
83,Mario Martin,2,51.0,76,3,53.0,19.0,2.0,0,33.0,2.0,1
83,Mario Martin,2,97.0,97,3,79.33,24.25,17.67,0,0.0,-17.67,0
83,Mario Martin,2,59.0,99,3,67.0,24.75,8.0,0,2.0,8.0,1
83,Mario Martin,3,63.0,63,3,82.0,15.75,19.0,0,34.0,19.0,0
83,Mario Martin,3,62.0,65,3,74.67,16.25,12.670000000000002,0,33.0,12.670000000000002,0
83,Mario Martin,3,88.0,70,3,73.67,17.5,14.329999999999998,0,2.0,-14.329999999999998,0
83,Mario Martin,3,86.0,86,3,79.67,21.5,6.329999999999998,0,0.0,-6.329999999999998,0
84,Timothy Wallace,1,77.0,62,3,64.67,15.5,12.329999999999998,0,21.0,-12.329999999999998,0
84,Timothy Wallace,1,85.0,73,3,76.0,18.25,9.0,0,2.0,-9.0,0
84,Timothy Wallace,1,69.0,84,3,75.0,21.0,6.0,0,7.0,6.0,0
